purchase_group;n_attempts;success;total_cost;profit;expected_bv;first_psp;second_psp
368_Switzerland_Visa_20190105_164019;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
88_Austria_Visa_20190125_032529;1;False;1,0;-1,0;-3,418335934801256;UK_Card;
231_Germany_Master_20190131_172536;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
411_Germany_Visa_20190116_063828;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
251_Germany_Master_20190201_171918;3;True;5,0;5,0;-8,459181750784394;UK_Card;UK_Card
318_Germany_Visa_20190201_144137;1;True;3,0;7,0;-3,093523864008197;UK_Card;
219_Germany_Master_20190205_215455;3;False;5,0;-5,0;-12,58634536246756;UK_Card;Moneycard
288_Germany_Master_20190111_233709;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
85_Switzerland_Master_20190115_222153;1;False;1,0;-1,0;-3,1947246574096697;UK_Card;
224_Switzerland_Master_20190208_230716;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
110_Germany_Master_20190105_164827;1;False;2,0;-2,0;-0,9935818254995459;Moneycard;
313_Austria_Master_20190204_080440;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
33_Switzerland_Diners_20190215_114355;3;True;2,0;8,0;-8,566460439004665;Simplecard;Simplecard
340_Germany_Master_20190125_112141;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
326_Germany_Visa_20190204_170645;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
238_Switzerland_Master_20190103_085137;1;True;5,0;5,0;-4,97187713038381;Moneycard;
280_Switzerland_Master_20190201_030800;4;True;6,0;4,0;-10,805985575509915;UK_Card;UK_Card
308_Austria_Master_20190203_064515;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
192_Germany_Visa_20190202_033024;2;False;2,0;-2,0;-6,299502379868713;UK_Card;UK_Card
149_Switzerland_Master_20190104_002441;1;True;10,0;0,0;-3,816125672329891;Goldcard;
280_Germany_Diners_20190204_065827;1;True;1,0;9,0;-3,2799200848932526;Simplecard;
245_Austria_Master_20190107_012321;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
200_Germany_Master_20190113_062430;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
130_Austria_Master_20190225_093838;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
118_Switzerland_Master_20190227_042355;1;True;3,0;7,0;-3,9975030922828827;UK_Card;
232_Austria_Visa_20190213_040051;1;False;0,5;-0,5;-1,148016077251051;Simplecard;
161_Switzerland_Visa_20190221_011418;2;False;1,5;-1,5;-7,189010819588305;UK_Card;Simplecard
329_Austria_Visa_20190127_190953;3;False;1,5;-1,5;-11,579782798999899;Simplecard;Simplecard
342_Austria_Master_20190120_141738;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
231_Switzerland_Diners_20190202_201221;6;False;3,0;-3,0;-19,23835054499919;Simplecard;Simplecard
202_Austria_Master_20190110_120540;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
116_Switzerland_Visa_20190101_130822;1;False;1,0;-1,0;-3,5873621438882424;UK_Card;
149_Austria_Visa_20190210_193716;1;True;3,0;7,0;-2,917446171044295;UK_Card;
256_Germany_Master_20190119_203507;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
191_Germany_Master_20190107_035627;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
354_Germany_Master_20190219_131521;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
289_Germany_Master_20190207_065948;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
211_Germany_Master_20190227_044629;1;False;5,0;-5,0;-4,907881921999567;Goldcard;
249_Switzerland_Master_20190210_164736;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
322_Germany_Visa_20190107_220326;1;True;1,0;9,0;-1,6347121680455015;Simplecard;
220_Germany_Master_20190213_122145;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
242_Germany_Visa_20190207_124250;2;False;1,0;-1,0;-2,783861373979368;Simplecard;Simplecard
216_Germany_Master_20190202_180829;1;True;3,0;7,0;-3,090075654889751;UK_Card;
337_Germany_Visa_20190123_202658;1;True;1,0;9,0;-4,523444582279341;Simplecard;
138_Austria_Diners_20190221_203910;1;False;0,5;-0,5;-2,855486813001555;Simplecard;
237_Germany_Visa_20190122_165249;1;False;0,5;-0,5;-1,148016077251051;Simplecard;
19_Switzerland_Visa_20190218_190123;2;False;2,0;-2,0;-7,179884794145571;UK_Card;UK_Card
234_Germany_Master_20190205_090449;3;False;6,0;-6,0;-14,915631391151429;Moneycard;Moneycard
69_Germany_Master_20190228_125115;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
304_Germany_Visa_20190115_015148;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
372_Germany_Master_20190130_234027;1;True;5,0;5,0;-4,97187713038381;Moneycard;
7_Austria_Master_20190125_041826;1;True;1,0;9,0;-3,2315714610400414;Simplecard;
161_Germany_Master_20190120_083211;1;False;1,0;-1,0;-2,917446171044295;UK_Card;
176_Germany_Master_20190131_025647;2;False;2,0;-2,0;-6,472761470993837;UK_Card;UK_Card
273_Germany_Diners_20190109_124027;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
193_Germany_Master_20190107_080141;2;True;1,5;8,5;-4,762085250566853;Simplecard;Simplecard
252_Switzerland_Diners_20190210_151232;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
153_Germany_Visa_20190118_215607;4;True;6,0;4,0;-12,573592627048122;UK_Card;UK_Card
186_Switzerland_Diners_20190108_161834;2;True;7,0;3,0;-3,977106971195111;Moneycard;Moneycard
274_Germany_Master_20190222_105927;2;True;1,5;8,5;-9,828568832774529;Simplecard;Simplecard
201_Switzerland_Master_20190206_044617;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
105_Austria_Master_20190209_170200;1;True;5,0;5,0;-0,9069151588328799;Moneycard;
227_Germany_Diners_20190205_172011;4;True;2,5;7,5;-12,087014295054912;Simplecard;Simplecard
197_Germany_Diners_20190116_052256;1;False;0,5;-0,5;-3,2100356918296677;Simplecard;
177_Austria_Diners_20190106_024419;3;False;2,5;-2,5;-8,812398799918693;Simplecard;UK_Card
234_Switzerland_Visa_20190116_113303;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
48_Germany_Master_20190203_105930;4;False;4,0;-4,0;-11,18349379553697;UK_Card;UK_Card
197_Germany_Master_20190203_055212;1;False;1,0;-1,0;-3,5315210678084696;UK_Card;
355_Switzerland_Visa_20190225_225020;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
141_Switzerland_Master_20190104_200504;2;True;4,0;6,0;-6,5939036299057;UK_Card;UK_Card
189_Germany_Master_20190130_074933;1;True;3,0;7,0;-3,3333045749026526;UK_Card;
186_Austria_Master_20190204_104912;2;False;2,0;-2,0;-6,512625604838084;UK_Card;UK_Card
44_Germany_Master_20190209_092220;1;False;0,5;-0,5;-3,2315714610400414;Simplecard;
175_Germany_Diners_20190103_172658;1;True;5,0;5,0;-1,467220379716414;Moneycard;
32_Switzerland_Master_20190103_193123;3;True;4,5;5,5;-9,405667474296497;Simplecard;UK_Card
226_Austria_Master_20190221_030916;3;False;2,0;-2,0;-12,537875577020513;UK_Card;Simplecard
209_Switzerland_Visa_20190215_132500;3;False;1,5;-1,5;-11,579782798999899;Simplecard;Simplecard
203_Austria_Diners_20190110_185246;1;True;1,0;9,0;-3,13650736443628;Simplecard;
279_Switzerland_Visa_20190212_013731;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
101_Switzerland_Master_20190206_155011;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
202_Austria_Master_20190101_200940;2;False;2,0;-2,0;-6,472915065294718;UK_Card;UK_Card
101_Switzerland_Master_20190213_064717;4;False;4,0;-4,0;-13,148749826364309;UK_Card;UK_Card
361_Austria_Master_20190225_105242;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
114_Switzerland_Master_20190113_205659;1;False;1,0;-1,0;-2,6811934373879645;UK_Card;
128_Switzerland_Visa_20190207_102952;1;False;0,5;-0,5;-1,2632835966169305;Simplecard;
136_Austria_Master_20190203_143644;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
217_Austria_Master_20190211_093446;2;True;1,5;8,5;-9,828568832774529;Simplecard;Simplecard
212_Germany_Master_20190126_010714;1;True;10,0;0,0;-4,907881921999567;Goldcard;
267_Switzerland_Master_20190129_065426;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
220_Germany_Master_20190215_110621;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
146_Switzerland_Diners_20190214_232326;3;True;4,5;5,5;-9,237338520490564;Simplecard;UK_Card
129_Switzerland_Master_20190102_214023;1;False;1,0;-1,0;-3,4005543832393963;UK_Card;
322_Germany_Visa_20190101_042349;3;True;5,0;5,0;-8,745049088062718;UK_Card;UK_Card
59_Austria_Master_20190103_234304;1;True;1,0;9,0;-3,3521204531950324;Simplecard;
152_Germany_Master_20190104_054343;3;False;3,0;-3,0;-9,567051141030664;UK_Card;UK_Card
243_Switzerland_Diners_20190206_171825;1;False;0,5;-0,5;-3,13650736443628;Simplecard;
430_Germany_Master_20190110_191439;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
37_Switzerland_Master_20190107_015325;2;False;1,0;-1,0;-5,6453364803126105;Simplecard;Simplecard
129_Switzerland_Master_20190201_050206;1;True;10,0;0,0;-3,816125672329891;Goldcard;
275_Germany_Master_20190131_223827;2;True;7,0;3,0;-9,94375426076762;Moneycard;Moneycard
177_Germany_Diners_20190124_070010;1;False;0,5;-0,5;-2,185496949432821;Simplecard;
220_Germany_Master_20190220_155450;3;True;8,0;2,0;-12,526679470729828;UK_Card;Moneycard
186_Germany_Visa_20190121_064252;2;True;4,0;6,0;-6,516635563003522;UK_Card;UK_Card
82_Germany_Master_20190116_222722;2;False;2,0;-2,0;-6,2669317451641104;UK_Card;UK_Card
240_Germany_Master_20190109_034544;3;False;1,5;-1,5;-14,742853249161794;Simplecard;Simplecard
108_Switzerland_Visa_20190216_104544;2;False;1,0;-1,0;-1,8104691923904648;Simplecard;Simplecard
191_Switzerland_Master_20190109_234544;2;True;4,0;6,0;-6,3880739040759735;UK_Card;UK_Card
100_Austria_Visa_20190201_153101;3;True;5,0;5,0;-9,69724972698363;UK_Card;UK_Card
404_Germany_Visa_20190107_161918;2;True;1,5;8,5;-8,05161369063962;Simplecard;Simplecard
348_Germany_Master_20190209_065358;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
205_Germany_Visa_20190128_065007;4;False;2,0;-2,0;-15,107951907360178;Simplecard;Simplecard
147_Germany_Diners_20190209_101720;2;False;1,0;-1,0;-5,71097362600311;Simplecard;Simplecard
52_Germany_Master_20190201_092459;2;False;1,5;-1,5;-6,172906958540714;Simplecard;UK_Card
227_Germany_Master_20190127_212710;2;False;3,0;-3,0;-7,647826053356772;UK_Card;Moneycard
226_Austria_Master_20190228_165308;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
112_Germany_Master_20190104_194006;1;False;1,0;-1,0;-3,4223458929666952;UK_Card;
338_Germany_Diners_20190202_225549;1;False;0,5;-0,5;-3,2063917574998646;Simplecard;
252_Germany_Visa_20190212_115824;1;False;0,5;-0,5;-1,148016077251051;Simplecard;
206_Austria_Master_20190213_083342;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
393_Germany_Master_20190220_130826;2;False;1,0;-1,0;-9,828568832774529;Simplecard;Simplecard
425_Switzerland_Master_20190218_055328;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
161_Austria_Master_20190216_062118;2;False;2,0;-2,0;-6,119222237472031;UK_Card;UK_Card
208_Switzerland_Diners_20190220_165710;2;False;1,0;-1,0;-6,27301472887256;Simplecard;Simplecard
132_Germany_Visa_20190119_211634;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
337_Germany_Master_20190130_065943;1;True;10,0;0,0;-4,907881921999567;Goldcard;
296_Austria_Diners_20190102_090206;1;True;1,0;9,0;-3,021753573763728;Simplecard;
364_Germany_Master_20190228_143355;1;True;5,0;5,0;-5,126540016953522;Moneycard;
47_Austria_Master_20190204_201624;1;False;0,5;-0,5;-3,3521204531950324;Simplecard;
203_Switzerland_Master_20190116_040357;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
227_Austria_Visa_20190226_104328;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
280_Germany_Master_20190110_062129;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
183_Austria_Master_20190124_045336;1;False;1,0;-1,0;-3,418335934801256;UK_Card;
184_Austria_Master_20190213_170638;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
238_Austria_Master_20190110_100540;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
141_Germany_Visa_20190119_202750;1;True;3,0;7,0;-3,3220506415929574;UK_Card;
261_Switzerland_Master_20190225_114538;4;False;2,0;-2,0;-19,657137665549058;Simplecard;Simplecard
261_Switzerland_Master_20190226_153416;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
119_Germany_Master_20190123_104841;1;True;3,0;7,0;-3,4223458929666952;UK_Card;
79_Germany_Master_20190228_000331;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
260_Switzerland_Master_20190222_221105;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
90_Germany_Master_20190106_045522;2;False;1,0;-1,0;-5,176533971070986;Simplecard;Simplecard
258_Germany_Master_20190226_235240;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
95_Germany_Visa_20190106_103118;1;False;1,0;-1,0;-3,029956831856853;UK_Card;
138_Germany_Master_20190123_084257;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
296_Germany_Master_20190107_194244;3;False;1,5;-1,5;-7,14312787585028;Simplecard;Simplecard
315_Austria_Diners_20190104_092947;1;False;0,5;-0,5;-2,2553813424964044;Simplecard;
323_Germany_Master_20190201_070610;4;False;4,0;-4,0;-10,805985575509915;UK_Card;UK_Card
221_Germany_Diners_20190130_112811;1;False;0,5;-0,5;-3,021753573763728;Simplecard;
205_Germany_Master_20190210_021734;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
145_Austria_Master_20190118_162945;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
151_Germany_Diners_20190101_161403;1;False;2,0;-2,0;-1,553887046383081;Moneycard;
250_Germany_Visa_20190102_150941;1;True;1,0;9,0;-1,6347121680455015;Simplecard;
212_Germany_Master_20190128_052357;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
107_Switzerland_Master_20190214_221147;3;True;9,0;1,0;-9,014124105551451;Goldcard;UK_Card
464_Germany_Master_20190219_232335;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
143_Switzerland_Master_20190114_234628;2;True;4,0;6,0;-6,431947996085658;UK_Card;UK_Card
209_Germany_Visa_20190224_082350;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
366_Germany_Diners_20190217_224118;3;False;1,5;-1,5;-9,40952209330884;Simplecard;Simplecard
212_Austria_Master_20190118_162249;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
262_Germany_Master_20190125_132335;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
37_Austria_Master_20190110_234647;3;False;2,5;-2,5;-9,34761451097437;Simplecard;UK_Card
275_Germany_Visa_20190214_181316;3;False;1,5;-1,5;-11,579782798999899;Simplecard;Simplecard
196_Germany_Master_20190227_133653;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
109_Austria_Visa_20190121_182101;1;True;3,0;7,0;-3,4622100268109426;UK_Card;
312_Germany_Master_20190224_133628;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
40_Germany_Diners_20190217_154411;2;False;4,0;-4,0;-3,977106971195111;Moneycard;Moneycard
310_Switzerland_Master_20190112_050845;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
258_Germany_Visa_20190128_131017;2;False;1,0;-1,0;-2,5533263352476094;Simplecard;Simplecard
376_Germany_Diners_20190201_183648;2;True;1,5;8,5;-6,412783514999729;Simplecard;Simplecard
358_Germany_Master_20190128_140735;1;False;2,0;-2,0;-5,126540016953522;Moneycard;
327_Austria_Master_20190221_113818;1;False;1,0;-1,0;-2,7093067442459837;UK_Card;
353_Germany_Master_20190129_031737;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
289_Austria_Master_20190118_081312;2;False;1,5;-1,5;-7,623591160633248;UK_Card;Simplecard
226_Switzerland_Visa_20190225_072241;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
252_Germany_Diners_20190203_220857;2;True;1,5;8,5;-6,043507147527456;Simplecard;Simplecard
135_Germany_Master_20190207_091214;1;False;0,5;-0,5;-2,3810426252834267;Simplecard;
155_Austria_Master_20190126_072826;1;False;1,0;-1,0;-3,318040683427518;UK_Card;
86_Germany_Visa_20190225_152358;1;True;3,0;7,0;-3,0735824984978075;UK_Card;
421_Switzerland_Master_20190220_015748;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
223_Germany_Master_20190112_034502;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
281_Switzerland_Master_20190219_195713;1;True;3,0;7,0;-2,7093067442459837;UK_Card;
312_Germany_Master_20190201_003140;1;False;1,0;-1,0;-3,093523864008197;UK_Card;
213_Germany_Master_20190223_135616;1;False;2,0;-2,0;-4,908686363241922;Moneycard;
183_Switzerland_Master_20190122_112937;1;True;3,0;7,0;-3,5873621438882424;UK_Card;
216_Germany_Visa_20190216_193717;1;True;1,0;9,0;-0,7765875058224792;Simplecard;
297_Switzerland_Master_20190219_185959;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
9_Germany_Visa_20190208_170254;1;False;1,0;-1,0;-3,543491552877571;UK_Card;
40_Germany_Master_20190119_135131;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
222_Austria_Master_20190103_172804;1;True;5,0;5,0;-4,908686363241922;Moneycard;
105_Switzerland_Master_20190122_203028;3;False;3,0;-3,0;-9,133600179643912;UK_Card;UK_Card
49_Germany_Diners_20190201_110325;1;False;0,5;-0,5;-2,2553813424964044;Simplecard;
224_Germany_Master_20190106_015231;2;False;1,0;-1,0;-4,762085250566853;Simplecard;Simplecard
90_Germany_Diners_20190114_144815;1;True;5,0;5,0;-1,553887046383081;Moneycard;
190_Germany_Diners_20190121_130333;4;True;11,0;-1,0;-8,823546820819171;Moneycard;Moneycard
194_Austria_Master_20190102_063017;1;False;1,0;-1,0;-3,2302350401077344;UK_Card;
200_Germany_Visa_20190121_022644;1;True;1,0;9,0;-4,523444582279341;Simplecard;
83_Germany_Master_20190115_012642;2;True;4,0;6,0;-6,170084702908818;UK_Card;UK_Card
295_Germany_Master_20190223_045409;1;True;10,0;0,0;-4,907881921999567;Goldcard;
106_Switzerland_Master_20190224_085051;1;True;3,0;7,0;-2,6811934373879645;UK_Card;
238_Germany_Master_20190110_124405;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
203_Austria_Diners_20190123_234103;2;False;1,0;-1,0;-5,71097362600311;Simplecard;Simplecard
87_Switzerland_Diners_20190126_155827;1;True;5,0;5,0;-1,553887046383081;Moneycard;
154_Germany_Diners_20190216_091026;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
314_Germany_Visa_20190215_001322;1;True;1,0;9,0;-0,7765875058224792;Simplecard;
189_Austria_Master_20190223_012128;1;False;5,0;-5,0;-3,0942453304495476;Goldcard;
117_Germany_Diners_20190113_083851;2;False;1,0;-1,0;-4,370993898865642;Simplecard;Simplecard
261_Austria_Master_20190226_013142;2;True;2,0;8,0;-7,623591160633248;UK_Card;Simplecard
472_Germany_Visa_20190115_225334;1;True;1,0;9,0;-1,148016077251051;Simplecard;
172_Austria_Master_20190109_220614;1;False;1,0;-1,0;-3,418335934801256;UK_Card;
7_Switzerland_Master_20190130_202729;2;False;1,5;-1,5;-6,319649236268628;Simplecard;UK_Card
190_Germany_Master_20190226_134256;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
410_Germany_Master_20190206_191638;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
162_Austria_Visa_20190129_150030;2;False;2,0;-2,0;-6,60166692290213;UK_Card;UK_Card
26_Switzerland_Master_20190131_044428;1;False;0,5;-0,5;-3,2315714610400414;Simplecard;
56_Austria_Master_20190113_011106;1;False;1,0;-1,0;-2,6811934373879645;UK_Card;
219_Germany_Visa_20190112_042552;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
211_Germany_Diners_20190102_131416;2;True;1,5;8,5;-6,412783514999729;Simplecard;Simplecard
355_Germany_Master_20190207_184712;1;True;1,0;9,0;-2,3810426252834267;Simplecard;
348_Germany_Master_20190130_100951;3;False;6,0;-6,0;-14,915631391151429;Moneycard;Moneycard
198_Switzerland_Diners_20190125_094209;2;True;1,5;8,5;-4,370993898865642;Simplecard;Simplecard
471_Switzerland_Master_20190228_224343;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
131_Germany_Master_20190210_030010;1;False;1,0;-1,0;-2,677745228269517;UK_Card;
195_Germany_Master_20190205_054638;1;False;1,0;-1,0;-3,3771786669123367;UK_Card;
319_Austria_Visa_20190110_155603;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
274_Germany_Visa_20190131_092742;1;False;0,5;-0,5;-4,523444582279341;Simplecard;
352_Austria_Master_20190127_173213;1;False;2,0;-2,0;-5,126540016953522;Moneycard;
210_Austria_Visa_20190222_031943;2;False;1,0;-1,0;-1,8104691923904648;Simplecard;Simplecard
276_Switzerland_Visa_20190121_083416;2;False;1,0;-1,0;-2,5533263352476094;Simplecard;Simplecard
131_Switzerland_Master_20190213_152639;1;True;5,0;5,0;-0,9935818254995459;Moneycard;
73_Germany_Master_20190126_080645;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
147_Austria_Master_20190118_173619;1;False;2,0;-2,0;-0,9069151588328799;Moneycard;
77_Switzerland_Visa_20190209_111744;1;False;1,0;-1,0;-3,325498850711403;UK_Card;
105_Switzerland_Master_20190226_075138;1;True;10,0;0,0;-2,9132929494971678;Goldcard;
245_Switzerland_Visa_20190221_000710;1;True;1,0;9,0;-4,523444582279341;Simplecard;
338_Germany_Visa_20190112_162754;1;False;0,5;-0,5;-0,7765875058224792;Simplecard;
302_Austria_Visa_20190201_060052;1;True;3,0;7,0;-3,093523864008197;UK_Card;
322_Switzerland_Master_20190205_045840;1;False;2,0;-2,0;-4,97187713038381;Moneycard;
175_Germany_Master_20190129_203024;2;False;2,0;-2,0;-6,310805837173795;UK_Card;UK_Card
249_Germany_Master_20190225_202548;1;False;0,5;-0,5;-4,9142844163872645;Simplecard;
229_Germany_Diners_20190202_182921;1;True;1,0;9,0;-3,2063917574998646;Simplecard;
